submission_id,target,dataset_path,dataset_name,dataset_split,num_of_examples,drafter,temperature,example_id,new_toks,ttft_ms,tpot_ms,out_toks_per_sec
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,22,410,182.0671558380127,58.36603460801551,17.133252356716866
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,23,512,320.3630447387696,55.15379308487804,18.131119258852536
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,24,512,363.1291389465332,56.55027135710894,17.683381105019045
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,25,467,320.7995891571045,65.23163942820013,15.3299841727984
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,26,512,224.60055351257324,58.661323237559095,17.047007206951815
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,27,512,163.74683380126953,56.61214027852695,17.664055714553175
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,28,350,423.02966117858887,54.36202448213681,18.39519424683304
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,cnn_dailymail,3.0.0,validation,30,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1,29,512,302.1354675292969,56.076443591929696,17.8327999413985
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),0,0,512,202.5277614593506,76.7285865813552,13.032952183208817
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),0,1,512,132.29107856750488,75.97816713635468,13.161675750947555
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),0,2,512,112.17117309570312,75.64148604286628,13.22025851572108
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),0,3,512,152.46033668518066,76.01677088354899,13.154991831104114
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),0,4,512,152.47249603271484,75.8782226278824,13.17901191365726
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),0,5,512,122.16067314147948,75.50090213111235,13.244874852798889
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),0,6,512,122.22576141357422,75.67920470191075,13.21366951382289
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),0,7,512,132.2915554046631,75.77881701071902,13.19629996148592
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),0,8,512,122.21813201904295,76.4464744149822,13.081047983607432
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),0,9,512,122.25770950317384,75.66102936776417,13.2168437087912
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),0,10,512,121.86646461486816,75.76001553619444,13.199574906663644
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),0,11,512,101.75633430480956,75.66230171114032,13.216621453279984
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),0,12,512,111.8178367614746,75.7243213354958,13.20579679505493
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),0,13,512,101.90463066101074,75.5824300874236,13.230588098891957
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),0,14,512,101.93347930908205,75.5113696865373,13.24303881854082
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),0,15,512,101.61876678466795,75.34734936842946,13.271867005038931
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),0,16,512,101.66025161743164,75.58325452114039,13.230443784612415
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),0,17,512,192.26837158203125,76.23272819295087,13.117725466533528
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),0,18,512,111.74511909484865,75.44533240585177,13.25463044712408
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),0,19,512,121.7954158782959,75.64427194763303,13.21977162649248
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),0,20,512,212.475061416626,76.57094710960314,13.05978360916193
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),0,21,512,192.32964515686035,76.29523771849631,13.106977970101656
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),0,22,512,111.76466941833496,75.5220980560243,13.24115756501062
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),0,23,512,81.56800270080566,75.44630847565115,13.25445896829705
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),0,24,512,101.56750679016112,75.58768416104252,13.229668445317904
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),0,25,512,192.37041473388672,76.27805711705157,13.109930139744671
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),0,26,512,111.83500289916992,75.62541401782848,13.223068104648696
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),0,27,512,101.76944732666016,75.72262347794326,13.20609289628328
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),0,28,512,101.76897048950195,75.58442748456086,13.230238466835823
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),0,29,512,101.78160667419434,75.9571429101455,13.165318779603954
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),1,0,512,202.2252082824707,77.10153762608358,12.969909949781576
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),1,1,512,131.8807601928711,76.23623448575313,13.117122149925676
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),1,2,512,111.75036430358888,76.15532940381193,13.131057377449215
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),1,3,512,152.08697319030762,76.52975948356136,13.06681226686464
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),1,4,512,152.06074714660645,76.29360191509448,13.107258995490586
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),1,5,512,121.84405326843262,76.1371475376495,13.134193128334685
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),1,6,512,121.81806564331056,76.15761887537289,13.130662627943192
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),1,7,512,131.9272518157959,76.21489578963727,13.120794690320462
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),1,8,512,121.80495262145996,76.17690371907155,13.127338486844293
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),1,9,512,121.87504768371582,76.21543608066388,13.120701677041293
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),1,10,512,121.8407154083252,76.35544330873134,13.096643234152356
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),1,11,512,101.70984268188477,76.05848666973077,13.147776714810355
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),1,12,512,111.81473731994627,76.05555799376009,13.148282997043347
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),1,13,512,101.69196128845216,76.01728737937493,13.154902450140844
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),1,14,512,101.67717933654784,76.05518613542829,13.148347283239064
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),1,15,512,101.68957710266112,76.03573239246226,13.1517112880356
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),1,16,512,101.74918174743652,76.15509658410357,13.131097521432826
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),1,17,512,192.34395027160645,76.6543236264044,13.045578549147086
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),1,18,512,111.79852485656738,76.11411984885976,13.138166768343453
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),1,19,512,121.84977531433104,76.19425695236414,13.124348737007692
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),1,20,512,212.40592002868647,77.03576349232296,12.980983827072157
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),1,21,512,192.12770462036133,76.80560837986418,13.019882546261636
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),1,22,512,111.76919937133788,76.09932343320604,13.140721295343983
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),1,23,512,81.56108856201172,75.87923555691414,13.178835984054396
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),1,24,512,101.71151161193848,76.6489435781938,13.046494228323514
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),1,25,512,192.38734245300293,76.54986456182372,13.063380395563904
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),1,26,512,111.77515983581544,76.06088205326327,13.147362652193916
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),1,27,512,101.72152519226074,76.04454641472803,13.150186925256268
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),1,28,512,101.7293930053711,75.97847367452782,13.1616226496434
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,No Drafter (Autoregressive),1,29,512,101.75132751464844,76.09783086758071,13.14097903447628
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0,0,512,232.4683666229248,51.44783055479046,19.437165556184706
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0,1,512,182.1353435516357,54.10387511356003,18.482964443879
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0,2,512,403.7532806396485,49.1539690125945,20.344237100035084
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0,3,512,172.37281799316406,50.07481854955744,19.970117295788743
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0,4,512,182.24740028381348,49.91094380208891,20.03568604042601
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0,5,512,143.59474182128906,53.902861656741386,18.55189073945825
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0,6,512,152.01926231384277,49.35256842297817,20.2623699627841
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0,7,512,151.9026756286621,56.1598233747389,17.806323807809683
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0,8,512,152.03046798706055,52.492658219458775,19.05028310472006
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0,9,512,152.1010398864746,53.400223035868365,18.726513545239516
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0,10,512,544.8946952819824,58.2556771205596,17.165708981984864
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0,11,512,131.9267749786377,46.800641864246586,21.36722831495932
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0,12,512,131.79922103881836,56.226291301899,17.785274056768987
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0,13,512,131.8213939666748,54.73674999991042,18.26926151080648
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0,14,512,131.96659088134766,55.69956773881109,17.95346069271569
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0,15,512,424.0005016326904,56.766953720271935,17.615882735713754
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0,16,512,131.75630569458008,53.483609817266,18.6973168680393
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0,17,512,212.48316764831543,49.532189994408895,20.188891307105106
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0,18,512,131.7296028137207,50.51457205397276,19.79626787556551
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0,19,512,152.02760696411133,55.98690038557856,17.86132100746885
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0,20,512,232.5448989868164,50.94655992466876,19.628410661654733
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0,21,512,222.5053310394287,61.07390463468847,16.37360515888851
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0,22,512,142.08650588989258,45.829169204323726,21.82016426135989
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0,23,512,444.6432590484619,58.65579341955615,17.048614326076013
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0,24,512,595.4151153564453,49.954067704262336,20.018389812020757
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0,25,512,212.42928504943848,55.07625059139006,18.156646272437573
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0,26,512,131.8819522857666,56.1943222165341,17.795392142051128
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0,27,512,393.87011528015137,47.97973231560097,20.842133787287565
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0,28,512,122.97558784484865,59.35462393639372,16.847887050411295
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0,29,512,131.76465034484863,49.248185876297626,20.305316474231475
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,1,0,512,232.43331909179688,44.395878823536016,22.524613241124992
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,1,1,512,181.9934844970703,42.49882558087313,23.53006198011402
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,1,2,512,131.92343711853027,42.08191360279539,23.76317791626217
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,1,3,512,172.47414588928223,45.61907997803212,21.92065250946644
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,1,4,512,182.13462829589844,50.76133668306056,19.700032846725797
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,1,5,512,151.98349952697754,44.15736646334952,22.64627807525607
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,1,6,512,151.8394947052002,46.57845301170872,21.46915441241949
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,1,7,512,152.04906463623047,41.96349562030949,23.830235904275337
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,1,8,512,151.86190605163574,42.00810042379421,23.80493261803337
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,1,9,512,152.03285217285156,41.49315875103795,24.10035847114158
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,1,10,512,252.62761116027832,52.86032532992428,18.91777989935864
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,1,11,512,131.7920684814453,42.823691190805455,23.35156013395471
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,1,12,512,131.79278373718262,44.49457431726026,22.47465034432483
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,1,13,512,131.75058364868164,45.31851253397544,22.06603756578058
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,1,14,512,131.88648223876953,40.00820945620303,24.99487014270657
2025-02-04_20-52-14_eb664c5,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,openai/openai_humaneval,openai_humaneval,test,30,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,1,15,512,131.78420066833496,46.55688756132779,21.47909906311358
